max_trim,max_sem,desv_sem,prom_bim,max_mes_anterior,prom_mes_anterior,prom_sem,max_bim,mejor_gestion,prom_trim,pc_cant_moras_30_ult_12_meses,desv_trim,nro_gestiones,desv_bim,pc_cant_moras_30_ult_3_meses,dh_cant_entradas,pc_tiem_1er_prod_abierto_total,pc_cant_moras_60_ult_12_meses,gestiones_eficaces,pc_transaccional,dh_max_dia_entradas,pc_cupo_entidad,pc_cuotas_como_ppal,dh_val_entradas,pc_cant_moras_90_ult_12_meses,dh_max_dia_salidas,pc_cant_moras_60_ult_3_meses,pc_cuota_tarjeta_de_credito,cp_inicial_menos_saldo,pc_peor_estado_act_cta_aho,dia_pago,cp_cuotas_falta,pcons_tarjeta_de_credito,pc_cifin,gestiones_prod,pcons_vehiculos_sufi,cluster_recod,dh_avg_dia_retiros_d,dmi_max_egreso_diario,cpc_max_proc_deuda,dh_cant_otros_d,pc_cont_30_lt_12m_tot_sf,pc_cant_mora90_ult_12m_total,dmi_max_ingreso_diario,dh_val_otros_d,pc_ingreso_final,dh_cant_pagos_d,dmi_ingreso_total_mes,dh_val_pagos_d,pc_gasto_familiar,pc_cuotas_pagadas,cpc_avg_proc_deuda,cpc_sum_proc_deuda,dc_porc_prod_sin_mora,pc_ingreso_rutina_con_techo,pc_saldo_prom3_tdc_entidad,dh_cant_salidas,dh_min_dia_pagos_d,pc_ingreso_por_rutina,dh_min_dia_pago_tarj_d,cp_nro_cuota,dmi_egreso_total_mes,cp_valor_inicial,dh_max_dia_otros_d,cp_cuota_sobre_saldo,dc_sum_valor_inicial,dh_cant_pago_tarj_d,dh_max_dia_pagos_d,cp_saldo_sobre_inicial,pc_mediana_nom3,cp_esta_cuota_otro,dh_max_dia_retiros_d,dh_avg_dia_entradas,dh_avg_dia_pagos_d,dh_val_salidas,dc_sum_valor_cuota,dh_min_dia_tras_d,cp_porc_valorcuot_ing,pc_ind_ajustado,dh_val_retiros_d,pc_tiem_lt_prod_abie_total,marca_info_cifin_decode,dh_max_dia_pago_tarj_d,dc_valobli_ing,pc_cantidad_tdc_entidad,dh_min_dia_otros_d,dc_cant_obligaciones,cpc_sum_nro_cuota,cpc_avg_nro_cuota,cpc_max_nro_cuota,cp_saldo,cp_cuota_sobre_inicial,cpc_sum_saldo,cp_porc_saldo_ing,gsm_mejor_gestion,dh_min_dia_nomina_c,dh_max_dia_nomina_c,cp_valor_cuota,cpc_nro_cuota_tdc,gsm_prom_dias_gest,pc_cuota_no_rot_ent,dh_val_nomina_c,banca_completa,cpc_saldo_sobre_ing,dh_min_dia_pago_cred_d,cpc_saldo_tdc,pc_cuota_de_consumo,dh_cant_tras_d,dh_max_dia_comisio_d,cpc_avg_saldo,dc_max_saldo_sf,dh_val_pago_tarj_d,pc_productos_no_rotativos_entidad,pc_saldo_no_rot_ent,pc_vi_no_rotativos_entidad,dh_min_dia_entradas,pcons_hipotecario_vivienda,gsm_mejor_gestion_3m,dh_avg_dia_salidas,llave,segmentoestructural,subsegmentoestructural,anhomes_ciclo
11,11,4.119061381755152,6.5,11,11,3.1666666666666665,11,0,5,4,5.196152422706632,0,6.363961030678928,2,0,0,2,0,6966267,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6966267,0,0,0,1776398.085,1487250.69,0,0,0,6966267,0,0,0,6966267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2391910.3575000004,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15715,PYME,Pyme Pequena,201608
11,11,3.8858718455450894,1,0,0,3.5,2,0,4.333333333333333,0,5.859465277082315,0,1.4142135623730951,0,0,0,0,0,50064800,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,42555080,0,0,0,12516200,1877136.472,0,0,0,50064800,0,0,0,50064800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19600633.3752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15716,PYME,Pyme Pequena,201610
9,11,4.501851470969102,4.5,9,9,4.333333333333333,9,0,3.6666666666666665,0,4.725815626252608,0,6.363961030678928,0,16,0,0,0,50064800,22,0,0,21592315,0,24,0,0,0,0,15,0,0,0,0,0,6,13.1875,11491528,0.9914733301249999,4,0,0,6716009,56034,42555080,11,21592315,18576332,12516200,1877136.472,0.6528765204611618,0.6528765204611618,0,50064800,0,40,3,50064800,3,0,35184313,0,22,0,0,2,24,0,0,0,24,5.027777777777778,3.3125,35184313,0,3,0,19600633.3752,10360977,0,0,18,0,0,10,0,109,54.5,106,0,0,82576229.05,0,0,13,13,0,0,0,0,6716000,0,5.89367133323817,6,0,0,4,22,41288114.525,0,1244218,0,0,0,2,0,0,7.548958333333334,15717,PYME,Pyme Pequena,201611
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,18575897.9,31,0,0,22225086,0,31,0,0,0,0,15,0,0,0,0,0,6,14.5,10230822,0.9824383188750001,2,0,0,10300000,15190,15789513.215,8,22225086,7126007,4643974.475,1770202.69,0.6866909717682675,0.6866909717682675,0,18575897.9,0,29,9,18575897.9,10,0,23110261,0,16,0,0,2,25,0,0,0,31,4.9907407407407405,2.9444444444444446,23110261,0,9,0,6306218.160975,4091248,0,0,10,0,0,7,0,266,66.5,111,0,0,94338033.51,0,0,0,0,0,152,0,0,0,0,6.733140640211263,9,13124071,0,3,19,23584508.3775,0,1174217,0,0,0,4,0,0,8.5,15723,PYME,Pyme Pequena,201702
5,5,2.0412414523193148,2.5,0,0,0.8333333333333334,5,0,1.6666666666666667,0,2.886751345948129,0,3.5355339059327378,0,15,0,0,0,18575897.9,31,0,0,22225086,0,31,0,0,0,0,8,0,0,0,0,0,6,14.5,10230822,0.9824383188750001,2,0,0,10300000,15190,15789513.215,8,22225086,7126007,4643974.475,1770202.69,0.6866909717682675,0.6866909717682675,0,18575897.9,0,29,9,18575897.9,10,0,23110261,0,16,0,0,2,25,0,0,0,31,4.9907407407407405,2.9444444444444446,23110261,0,9,0,6306218.160975,4091248,0,0,10,0,0,7,0,266,66.5,111,0,0,94338033.51,0,0,0,0,0,152,0,0,0,0,6.733140640211263,9,13124071,0,3,19,23584508.3775,0,1174217,0,0,0,4,1,0,8.5,15725,PYME,Pyme Pequena,201702
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,50064800,30,0,0,42620590,0,25,0,0,0,0,16,0,0,0,0,0,6,14.3,16748800,0.9871465571249999,3,0,0,10500000,219325,42555080,14,42620590,7160749,12516200,1877136.472,0.6892807476204268,0.6892807476204268,0,50064800,0,44,5,50064800,8,0,42581195,0,16,0,0,2,25,0,0,0,22,5.008658008658009,3.793388429752066,42581195,0,8,0,19600633.3752,32309447,0,0,16,0,0,5,0,259,64.75,109,0,0,94693818.53,0,0,0,0,0,148,0,0,0,0,6.758533904075369,5,12671750,0,2,19,23673454.6325,0,1472222,0,0,0,5,1,0,7.932782369146006,15727,PYME,Pyme Pequena,201612
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,50064800,30,0,0,42620590,0,25,0,0,0,0,3,0,1,0,0,0,6,14.3,16748800,0.9871465571249999,3,0,0,10500000,219325,42555080,14,42620590,7160749,12516200,1877136.472,0.6892807476204268,0.6892807476204268,0,50064800,0,44,5,50064800,8,0,42581195,0,16,0,0,2,25,0,0,0,22,5.008658008658009,3.793388429752066,42581195,0,8,0,19600633.3752,32309447,0,0,16,0,0,5,0,259,64.75,109,0,0,94693818.53,0,0,0,0,0,148,0,0,0,0,6.758533904075369,5,12671750,0,2,19,23673454.6325,0,1472222,0,0,0,5,0,0,7.932782369146006,15732,PYME,Pyme Pequena,201612
2,4,1.632993161855452,1,0,0,1.3333333333333333,2,0,1.3333333333333333,0,1.1547005383792515,0,1.4142135623730951,0,37,0,0,0,79227415.4426123,30,0,0,110110438,0,29,0,0,0,0,5,0,0,0,0,0,7,14.826086956521738,11218459,0.082074,5,0,0,47077367,1949219,79227415.4426123,7,110110438,4631228,16835825.7815551,0,0.0328296,0.0328296,0,79227415.4426123,0,60,3,79227415.4426123,0,0,111680831,0,17,0,0,0,28,0,0,0,29,6.8077922077922075,2.9696969696969693,111680831,0,1,0,45456729.6101988,11982312,0,0,0,0,0,3,0,70,23.333333333333332,30,0,0,820740,0,0,0,0,0,70,0,0,0,0,0.007523995489673001,19,820740,0,20,17,273580,0,0,0,0,0,2,0,0,7.176613965744401,15740,PYME,Pyme Pequena,201705
5,5,2.160246899469287,2.5,5,5,1.3333333333333333,5,0,2.6666666666666665,0,2.5166114784235836,0,3.5355339059327378,0,17,0,0,0,24650000,30,0,0,7200044,0,28,0,0,0,0,17,0,0,0,0,0,16,14.5,2811200,0.9410088874376418,1,0,0,3500008,3221,20952500,2,7200044,1376855,6162500,1323131.41,0.9410088874376418,0.9410088874376418,0,24650000,0,25,21,24650000,0,0,9127168,0,4,0,0,0,23,0,0,0,28,4.804761904761905,6.285714285714286,9127168,0,0,0,9291594.231,7716362,0,0,0,0,0,4,0,6,6,6,0,0,51873114.92,0,0,0,0,0,0,0,0,0,0,1.612468601802922,23,0,0,0,11,51873114.92,0,0,0,0,0,2,1,0,10,15744,PYME,Pyme Pequena,201612
5,5,2.065591117977289,3.5,2,2,1.6666666666666667,5,0,2.3333333333333335,0,2.516611478423583,0,2.1213203435596424,0,9,0,0,0,8365000,31,0,0,3100020,0,28,0,0,0,0,17,0,0,0,0,0,16,17.7,1818921,0.9287971753287981,2,0,0,2100000,3220,7110250,1,3100020,49334,2509500,1323420.41,0.9287971753287981,0.9287971753287981,0,8365000,0,16,13,8365000,0,0,2593615,0,26,0,0,0,13,0,0,0,28,5.357142857142857,2.1666666666666665,2593615,0,0,0,1989712.881,2510331,0,0,0,0,0,2,0,7,7,7,0,0,51199944.29,0,0,0,0,0,0,0,0,0,0,1.5915431858874727,0,0,0,0,26,51199944.29,0,0,0,0,0,1,1,0,9.783333333333333,15745,PYME,Pyme Pequena,201701
27,27,9.268225288586807,19.5,27,27,10.5,27,0,17,0,8.660254037844387,0,10.606601717798213,0,8,0,0,0,10290000,31,0,0,31650002,0,27,0,0,0,0,10,0,0,0,0,0,7,13.5,24034908,0.08742357776116286,3,0,0,26000000,163371,8746500,8,31650002,25897902,2572500,1121222.89,0.14645025495731173,0.14645025495731173,0,10290000,0,31,2,10290000,18,0,31948928,0,27,0,0,1,27,0,0,0,27,4.341666666666667,4.333333333333333,31948928,0,4,0,3366721.899,1512991,0,0,18,0,0,16,0,71,35.5,68,0,0,10236375.33,0,0,0,0,0,3,0,0,0,0,0.5217316681957187,2,5000000,0,5,27,5118187.665,0,5000000,0,0,0,3,1,0,10.923333333333334,15756,PYME,Pyme Pequena,201702
0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,0,0,0,17142020.0268572,17,0,0,79781652,0,31,0,0,0,0,6,0,0,0,0,0,6,14.875,27108000,0.9653916923076923,2,0,0,64925250,90800,17142020.0268572,6,79781652,4913860,3642679.25570715,559000,0.9653916923076923,0.9653916923076923,0,17142020.0268572,0,27,2,17142020.0268572,0,0,89792230,0,24,0,0,0,24,0,0,0,31,3.0416666666666665,2.90625,89792230,0,0,0,9332133.99040932,84758068,0,0,0,0,0,16,0,157,157,157,0,0,12550092,0,0,0,0,0,157,0,0,0,0,0.12156224255993676,2,12550092,0,0,24,12550092,0,0,0,0,0,2,0,0,9.557291666666666,15760,PYME,Pyme Pequena,201704
16,16,6.531972647421808,0,0,0,2.6666666666666665,0,0,5.333333333333333,1,9.237604307034012,0,0,0,3,0,0,0,15687370,30,0,0,23339700,0,31,0,0,0,0,7,0,0,0,0,0,6,19.714285714285715,13238707,1.126161846153846,2,0,0,11082500,90800,13334264.5,4,23339700,966444,3921842.5,826796.7225,1.126161846153846,1.126161846153846,0,15687370,0,16,10,15687370,0,0,24383891,0,25,0,0,0,30,0,0,0,31,4.428571428571429,4.095238095238096,24383891,0,0,0,5926937.04224999,23297145,0,0,0,0,0,16,0,155,155,155,0,0,14640104,0,0,0,0,0,155,0,0,0,0,0.1418064404269467,10,14640104,0,0,25,14640104,0,0,0,0,0,10,0,0,12.41156462585034,15766,PYME,Pyme Pequena,201702
22,22,9.993331109628393,0,0,0,6.333333333333333,0,0,7.333333333333333,2,12.701705922171765,0,0,1,2,0,0,0,17142020.0268572,21,0,0,3270509,0,25,0,0,0,0,7,0,0,0,0,0,6,16.666666666666668,864874,1.1301417692307691,2,0,0,2360000,90800,17142020.0268572,4,3270509,975800,3642679.25570715,559000,1.1301417692307691,1.1301417692307691,0,17142020.0268572,0,15,6,17142020.0268572,0,0,1100482,0,25,0,0,0,21,0,0,0,25,5.428571428571429,4.523809523809524,1100482,0,0,0,9332133.99040932,4380,0,0,0,0,0,17,0,158,158,158,0,0,14691843,0,0,0,0,0,158,0,0,0,0,0.14230759283824446,6,14691843,0,0,25,14691843,0,0,0,0,0,17,0,0,12.476190476190478,15767,PYME,Pyme Pequena,201705
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,15687370,30,0,0,23339700,0,31,0,0,0,0,15,0,0,0,0,0,6,19.714285714285715,13238707,1.126161846153846,2,0,0,11082500,90800,13334264.5,4,23339700,966444,3921842.5,826796.7225,1.126161846153846,1.126161846153846,0,15687370,0,16,10,15687370,0,0,24383891,0,25,0,0,0,30,0,0,0,31,4.428571428571429,4.095238095238096,24383891,0,0,0,5926937.04224999,23297145,0,0,0,0,0,16,0,155,155,155,0,0,14640104,0,0,0,0,0,155,0,0,0,0,0.1418064404269467,10,14640104,0,0,25,14640104,0,0,0,0,0,10,0,0,12.41156462585034,15769,PYME,Pyme Pequena,201702
10,20,8.366600265340754,5,0,0,5,10,0,3.3333333333333335,2,5.773502691896258,0,7.0710678118654755,1,7,0,1,0,9179328,22,0,0,6771426,0,27,1,0,0,0,15,0,0,0,0,0,6,16.142857142857142,2861409,1.1004662307692308,2,0,0,2900000,104071,9179328,6,6771426,504753,2340728.6399999997,559000,1.1004662307692308,1.1004662307692308,0,9179328,0,25,1,9179328,0,0,6717609,0,23,0,0,0,15,0,0,0,27,6.0625,0.9166666666666666,6717609,0,0,0,4412430.144,6076761,0,2,0,0,0,16,0,160,160,160,0,0,14306061,0,0,0,0,0,160,0,0,0,0,0.13857084532601446,1,14306061,0,0,23,14306061,0,0,0,0,0,1,0,0,7.580357142857142,15772,PYME,Pyme Pequena,201707
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,15687370,30,0,0,23339700,0,31,0,0,0,0,15,0,0,0,0,0,6,19.714285714285715,13238707,1.126161846153846,2,0,0,11082500,90800,13334264.5,4,23339700,966444,3921842.5,826796.7225,1.126161846153846,1.126161846153846,0,15687370,0,16,10,15687370,0,0,24383891,0,25,0,0,0,30,0,0,0,31,4.428571428571429,4.095238095238096,24383891,0,0,0,5926937.04224999,23297145,0,0,0,0,0,16,0,155,155,155,0,0,14640104,0,0,0,0,0,155,0,0,0,0,0.1418064404269467,10,14640104,0,0,25,14640104,0,0,0,0,0,10,0,0,12.41156462585034,15774,PYME,Pyme Pequena,201702
20,20,8.164965809277259,0,0,0,3.3333333333333335,0,0,6.666666666666667,2,11.547005383792516,0,0,1,2,0,0,0,17142020.0268572,21,0,0,3270509,0,25,0,0,0,0,7,0,0,0,0,0,6,16.666666666666668,864874,1.1301417692307691,2,0,0,2360000,90800,17142020.0268572,4,3270509,975800,3642679.25570715,559000,1.1301417692307691,1.1301417692307691,0,17142020.0268572,0,15,6,17142020.0268572,0,0,1100482,0,25,0,0,0,21,0,0,0,25,5.428571428571429,4.523809523809524,1100482,0,0,0,9332133.99040932,4380,0,0,0,0,0,17,0,158,158,158,0,0,14691843,0,0,0,0,0,158,0,0,0,0,0.14230759283824446,6,14691843,0,0,25,14691843,0,0,0,0,0,17,0,0,12.476190476190478,15778,PYME,Pyme Pequena,201705
0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,7,0,1,0,9179328,22,0,0,6771426,0,27,1,0,0,0,15,0,0,0,0,0,6,16.142857142857142,2861409,1.1004662307692308,2,0,0,2900000,104071,9179328,6,6771426,504753,2340728.6399999997,559000,1.1004662307692308,1.1004662307692308,0,9179328,0,25,1,9179328,0,0,6717609,0,23,0,0,0,15,0,0,0,27,6.0625,0.9166666666666666,6717609,0,0,0,4412430.144,6076761,0,2,0,0,0,16,0,160,160,160,0,0,14306061,0,0,0,0,0,160,0,0,0,0,0.13857084532601446,1,14306061,0,0,23,14306061,0,0,0,0,0,1,0,0,7.580357142857142,15786,PYME,Pyme Pequena,201707
4,4,1.632993161855452,2,4,4,1.3333333333333333,4,0,2,1,2,0,2.8284271247461903,0,8,0,0,0,21073130,30,0,0,26959706,0,30,0,0,0,0,17,0,1,0,0,0,6,17.692307692307693,14809000,0.9857627692307692,2,0,0,10200000,34657,17912160.5,6,26959706,359759,5268282.5,824111.928,0.9857627692307692,0.9857627692307692,0,21073130,0,23,1,21073130,0,0,26968567,0,30,0,0,0,25,0,0,0,30,9.645833333333334,1.5833333333333333,26968567,0,0,0,8219647.7973,26557441,0,0,0,0,0,16,0,153,153,153,0,0,12814916,0,0,0,0,0,153,0,0,0,0,0.12412737111227667,1,12814916,0,0,16,12814916,0,0,0,0,0,1,0,0,8.357371794871796,15789,PYME,Pyme Pequena,201612
6,6,2.5298221281347035,5,6,6,2,6,0,3.3333333333333335,1,3.055050463303893,0,1.4142135623730951,0,7,0,0,0,15687370,28,0,0,28376888,0,29,0,0,0,0,17,0,1,0,0,0,6,15.857142857142858,10542149,1.1233323076923076,4,0,0,11000000,110152,13334264.5,9,28376888,2412034,3921842.5,826796.7225,1.1233323076923076,1.1233323076923076,0,15687370,0,31,5,15687370,0,0,27321007,0,23,0,0,0,28,0,0,0,29,6.40625,3.696428571428571,27321007,0,0,0,5926937.04224999,24608874,0,0,0,0,0,7,0,154,154,154,0,0,14603320,0,0,0,0,0,154,0,0,0,0,0.14145014459020505,5,14603320,0,0,23,14603320,0,0,0,0,0,5,0,0,9.209821428571429,15790,PYME,Pyme Pequena,201701
8,10,3.7771241264574122,2.5,5,5,5.333333333333333,5,0,4.333333333333333,0,4.041451884327381,0,3.5355339059327378,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,1,0,0,0,13,0,0,1.1609254,0,0,0,0,0,0,0,0,0,0,0,1.1609254,1.1609254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11360,0,0,0,0,0,0,2,0,0,0,0,0,125,125,125,0,0,5804627,0,0,0,0,0,125,0,0,0,0,0.2638466818181818,0,5804627,0,0,13,5804627,0,0,0,0,0,0,0,0,13,15798,PYME,Pyme Pequena,201708
0,3,1.224744871391589,0,0,0,0.5,0,0,0,1,0,0,0,1,13,0,0,0,24023441.6552429,28,0,0,53408000,0,29,0,0,0,0,20,0,0,0,0,0,6,12.928571428571429,10558106,1.1072465,3,0,0,13300000,1147273,24023441.6552429,15,53408000,4754410,5104981.35173911,0,1.1072465,1.1072465,0,24023441.6552429,0,50,3,24023441.6552429,0,0,46615787,0,28,0,0,0,28,0,0,0,29,6.37037037037037,3.712962962962963,46615787,0,0,0,13783449.6496956,30472237,0,0,0,0,0,3,0,122,122,122,0,0,11072465,0,0,0,0,0,122,0,0,0,0,0.3933613049127989,3,11072465,0,0,28,11072465,0,0,0,0,0,3,0,0,10.001322751322752,15801,PYME,Pyme Pequena,201705
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,30,0,0,53367464,0,30,0,0,0,0,10,0,0,0,0,0,6,14.333333333333334,10232767,1.0956724,5,0,0,16497407,1326072,0,14,53367464,5679989,0,0,1.0956724,1.0956724,0,0,0,53,1,0,0,0,57407498,0,24,0,0,0,30,0,0,0,30,6.327272727272727,3.534435261707989,57407498,0,22,0,0,43276698,0,0,0,0,0,2,0,117,117,117,0,0,10956724,0,0,0,0,0,117,0,0,0,0,0.38924948059979253,1,10956724,0,2,24,10956724,0,0,0,0,0,1,0,0,9.39504132231405,15803,PYME,Pyme Pequena,201612
2,2,0.816496580927726,1,2,2,0.3333333333333333,2,0,0.6666666666666666,0,1.1547005383792515,0,1.4142135623730951,0,12,0,0,0,5455916.75381553,31,0,0,4413389,0,23,0,0,0,0,1,0,0,0,0,0,19,11.285714285714286,1571864,0,2,0,0,1750000,101571,5455916.75381553,5,4413389,3959429,1391258.77222296,0,0,0,0,5455916.75381553,0,16,2,5455916.75381553,0,0,4079774,0,23,0,0,0,15,0,0,0,23,4.192708333333333,2.375,4079774,0,0,0,2921643.42166821,15973,0,0,0,0,0,16,0,14,14,14,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,1,0,0,7.410714285714286,15813,PYME,Pyme Pequena,201706
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3600000,30,0,0,3737731,0,16,0,0,0,0,15,0,0,0,0,0,19,8.5,1458743,0,1,0,0,1800000,129000,3600000,7,3737731,3923684,918000,0,0,0,0,3600000,0,19,1,3600000,0,0,4068890,0,3,0,0,0,16,0,0,0,16,4.65,2.708333333333333,4068890,0,0,0,1927800,12702,0,2,0,0,0,3,0,15,15,15,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,0,3,0,0,5.270833333333333,15815,PYME,Pyme Pequena,201707
15,15,6.645800679125629,7.5,0,0,4.166666666666667,15,0,5,0,8.660254037844387,0,10.606601717798213,0,12,0,0,0,7849893.09283772,31,0,0,16369179,0,24,0,0,0,0,3,0,1,0,0,0,7,13.142857142857142,4093107,0.700994,3,0,0,5742165,33471,7849893.09283772,8,16369179,2629489,2001722.73867361,1672193.6,0.700994,0.700994,0,7849893.09283772,0,39,2,7849893.09283772,3,0,17848001,0,23,0,0,2,23,0,0,0,24,3.9272727272727277,2.3863636363636362,17848001,0,4,0,2698643.51121459,13156086,0,0,5,0,0,5,0,49,49,49,0,0,14019880,0,0,0,0,0,49,0,0,0,0,1.1937908719346049,5,14019880,0,3,23,14019880,0,1488138,0,0,0,3,0,0,6.9145021645021645,15825,PYME,Pyme Pequena,201706
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,171,0,0,0,28,0,2060986,10000077,0,15,0,210000,0,3,15,0,0,2645280.654,0,0,13,10,14019753,0,1,0,0,10000000,12703,2645280.654,0,10000077,0,925848.2289,5465045.2,0,0,1,2645280.654,0,7,0,2645280.654,0,0,14031162,0,8,0,50000000,0,0,0,0,0,15,4.45,0,14031162,1456000,0,0,-3728164.3857,14005899,2,1,0,5,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360000,0,15,0,0,0,2,9300000,10714,7,0,0,5.9,15826,PYME,Pyme Pequena,201703
4,12,4.400757510550504,2,0,0,3.8333333333333335,4,0,2.6666666666666665,0,2.309401076758503,0,2.8284271247461903,0,0,0,0,0,10199000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10199000,0,0,0,2600745,2181818.54,0,0,0,10199000,0,0,0,10199000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3497927.8140000002,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15832,PYME,Pyme Pequena,201607
0,10,4.0824829046386295,0,0,0,2.3333333333333335,0,0,0,0,0,0,0,0,25,0,0,0,14730343.74,31,0,0,24210653,0,26,0,0,0,0,1,0,0,0,0,0,6,19.88,5553074,0.9820442412,4,0,0,10000008,427471,12520792.179,6,24210653,4627141,3682585.935,2142874.54,0.8185888976565008,0.8185888976565008,0,14730343.74,0,43,3,14730343.74,0,0,29072714,0,22,0,0,0,26,0,0,0,26,5.3418803418803416,3.727272727272727,29072714,0,9,0,4335491.58943499,12716528,0,0,0,0,0,14,0,127,63.5,122,0,0,127495220.81,0,0,0,0,0,0,0,0,0,0,13.507280518063354,3,0,0,5,21,63747610.405,0,0,0,0,0,2,0,0,10.32090909090909,15833,PYME,Pyme Pequena,201611
5,5,2.5,2.5,5,5,1.25,5,0,1.6666666666666667,0,2.886751345948129,0,3.5355339059327378,0,0,0,0,0,14730343.74,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12520792.179,0,0,0,3682585.935,2142874.54,0,0,0,14730343.74,0,0,0,14730343.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4335491.58943499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15839,PYME,Pyme Pequena,201610
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,12431076,31,0,0,33414011,0,30,0,0,0,0,15,0,0,0,0,0,6,20.192307692307693,13650714,0.9681154803,4,0,0,15200049,554521,10566414.6,7,33414011,4269234,3107769,2181955.54,0.8021839985232745,0.8021839985232745,0,12431076,0,41,2,12431076,0,0,33450936,0,29,0,0,0,30,0,0,0,30,4.892857142857143,5.225,33450936,0,18,0,3322555.083,26410490,0,0,0,0,0,16,0,133,66.5,125,0,0,124940157.77,0,0,0,0,0,0,0,0,0,0,13.236588385422184,2,0,0,1,19,62470078.885,0,0,0,0,0,1,0,0,12.919230769230769,15843,PYME,Pyme Pequena,201702
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,14115969,31,0,0,129810791,0,31,0,0,0,0,7,0,0,0,0,1,7,12,104215200,1.1951455056179776,14,0,0,108150000,7990405,11998573.65,3,129810791,448495,3528992.25,1750521.4425,1.1954251393634236,1.1954251393634239,0,14115969,0,69,2,14115969,2,0,134312599,0,29,0,0,1,24,0,0,0,31,6.911428571428571,4.1,134312599,0,0,0,4427346.519,125821515,0,0,2,0,0,1,0,399,133,187,0,0,16619398,0,0,0,0,0,399,0,0,0,0,0.22458949445262774,24,16619398,0,0,16,5539799.333333333,0,406115,0,0,0,1,0,0,7.4375,15844,PYME,Pyme Pequena,201701
0,3,1.224744871391589,0,0,0,0.5,0,0,0,0,0,0,0,0,30,0,0,0,9006678.38601958,31,0,0,38057924,0,31,0,0,0,0,7,0,0,0,0,1,7,19.27027027027027,9839200,1.0810077528089888,7,0,0,11505403,1305291,9006678.38601958,11,38057924,7854267,2296702.98843499,1698142.0095,1.099078968299057,1.099078968299057,0,9006678.38601958,0,64,2,9006678.38601958,3,0,33663262,0,30,0,0,1,26,0,0,0,31,6.21252204585538,3.6666666666666665,33663262,0,0,0,3294748.46716348,23119100,0,0,3,0,0,15,0,417,104.25,191,0,0,24182485,0,0,0,0,0,417,0,0,0,0,0.32679475398316193,2,24182485,0,0,30,6045621.25,0,839459,0,0,0,2,0,0,10.439201105867774,15845,PYME,Pyme Pequena,201706
